"displayName","rating","userRatingCount","primaryType","placeUri","address","latitude","longitude","weekdayDescriptions","nextCloseTime","neighborhood","nextCloseHour","trueCoffee"
"CHEF | Coffee | Drinks | Events","5.0","44","bar","https://maps.google.com/?cid=8164380032930083652&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Surinameplein 33, 1058 GM Amsterdam, Netherlands","52.357698799999994","4.8523333","Monday: Closed
Tuesday: 9:00 AM - 6:00 PM
Wednesday: 9:00 AM - 6:00 PM
Thursday: 9:00 AM - 6:00 PM
Friday: 9:00 AM - 6:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 9:00 AM - 6:00 PM","2025-10-21T16:00:00Z","Amsterdam Zuid","18.0","1"
"Nana coffee house","4.8","375","restaurant","https://maps.google.com/?cid=14280312794242813171&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Hoofddorpplein 29 h, 1059 CW Amsterdam, Netherlands","52.3511034","4.8492497000000006","Monday: 8:00 AM - 4:00 PM
Tuesday: Closed
Wednesday: 8:00 AM - 4:00 PM
Thursday: 8:00 AM - 4:00 PM
Friday: 8:00 AM - 4:00 PM
Saturday: 9:00 AM - 4:00 PM
Sunday: 9:00 AM - 4:00 PM","","Amsterdam Zuid","","1"
"Café Baskèts","4.3","129","coffee_shop","https://maps.google.com/?cid=10553143834102943852&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Eerste van der Helststraat 15A, 1073 AB Amsterdam, Netherlands","52.3565085","4.8927591999999995","Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-10-21T15:00:00Z","Amsterdam Zuid","17.0","1"
"YUSU","4.6","1048","coffee_shop","https://maps.google.com/?cid=7833120867751023708&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Andreas Bonnstraat 2, 1091 AX Amsterdam, Netherlands","52.3598821","4.9110865","Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 9:00 AM - 6:00 PM","2025-10-21T16:00:00Z","Amsterdam Oost","18.0","1"
"Coffeeshop Oost","4.9","469","store","https://maps.google.com/?cid=7069950434027526891&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Derde Oosterparkstraat 73H, 1091 HS Amsterdam, Netherlands","52.3564545","4.9162555","Monday: 9:00 AM - 12:00 AM
Tuesday: 9:00 AM - 12:00 AM
Wednesday: 9:00 AM - 12:00 AM
Thursday: 9:00 AM - 12:00 AM
Friday: 9:00 AM - 12:00 AM
Saturday: 9:00 AM - 12:00 AM
Sunday: 9:00 AM - 12:00 AM","2025-10-21T22:00:00Z","Amsterdam Oost","0.0","0"
"Coffee Bru","4.5","751","coffee_shop","https://maps.google.com/?cid=6857746182893061174&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Beukenplein 14, 1091 KG Amsterdam, Netherlands","52.3570888","4.9177032999999994","Monday: 7:30 AM - 4:00 PM
Tuesday: 7:30 AM - 4:00 PM
Wednesday: 7:30 AM - 4:00 PM
Thursday: 7:30 AM - 4:00 PM
Friday: 7:30 AM - 4:00 PM
Saturday: 8:30 AM - 4:00 PM
Sunday: 8:30 AM - 4:00 PM","","Amsterdam Oost","","1"
"KAFFEE","4.8","92","coffee_shop","https://maps.google.com/?cid=8421054051385896147&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Dapperplein 45, 1093 GP Amsterdam, Netherlands","52.362005499999995","4.9282680999999995","Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: Closed","2025-10-21T16:00:00Z","Amsterdam Oost","18.0","1"
"Wakuli specialty coffee bar","4.6","133","coffee_shop","https://maps.google.com/?cid=17799213473600100035&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Linnaeusstraat 237a, 1093 EP Amsterdam, Netherlands","52.3559863","4.9280085","Monday: 7:00 AM - 6:00 PM
Tuesday: 7:00 AM - 6:00 PM
Wednesday: 7:00 AM - 6:00 PM
Thursday: 7:00 AM - 6:00 PM
Friday: 7:00 AM - 6:00 PM
Saturday: 8:00 AM - 6:00 PM
Sunday: 8:00 AM - 6:00 PM","2025-10-21T16:00:00Z","Amsterdam Oost","18.0","1"
"Five Ways Coffee Roasters","4.7","605","brunch_restaurant","https://maps.google.com/?cid=8361652983497465977&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Boerhaaveplein 3, 1091 DH Amsterdam, Netherlands","52.3598712","4.9123059","Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 9:00 AM - 6:00 PM","2025-10-21T15:00:00Z","Amsterdam Oost","17.0","1"
"noon coffee & culture","5.0","61","coffee_shop","https://maps.google.com/?cid=17550316578453985676&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Kruislaan 259A, 1098 SH Amsterdam, Netherlands","52.352624299999995","4.9473817","Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 4:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","","Amsterdam Oost","","1"
"KoffieKar Amsterdam","5.0","82","catering_service","https://maps.google.com/?cid=16949342322875604499&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Zeeburgerkade 664, 1019 HS Amsterdam, Netherlands","52.369203999999996","4.9445405","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","","Amsterdam Oost","","1"
"Harvey Amsterdam","4.7","327","coffee_shop","https://maps.google.com/?cid=3862477958516650040&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Galileïplantsoen 94, 1098 NC Amsterdam, Netherlands","52.354473299999995","4.941558199999999","Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 8:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-10-21T15:00:00Z","Amsterdam Oost","17.0","1"
"Rum Baba coffeeroasters Shop & Brew-bar East","4.5","881","food","https://maps.google.com/?cid=13602371112918787009&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Pretoriusstraat 15, 1092 EW Amsterdam, Netherlands","52.355993600000005","4.9265403","Monday: 7:30 AM - 4:30 PM
Tuesday: 7:30 AM - 4:30 PM
Wednesday: 7:30 AM - 4:30 PM
Thursday: 7:30 AM - 4:30 PM
Friday: 7:30 AM - 5:00 PM
Saturday: 8:00 AM - 5:00 PM
Sunday: 8:30 AM - 5:00 PM","2025-10-21T14:30:00Z","Amsterdam Oost","16.0","1"
"Wakuli specialty coffee bar","4.8","87","cafe","https://maps.google.com/?cid=5939224436823812276&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Wagenaarstraat 70H, 1093 CV Amsterdam, Netherlands","52.3630664","4.9269935","Monday: 7:00 AM - 5:00 PM
Tuesday: 7:00 AM - 5:00 PM
Wednesday: 7:00 AM - 5:00 PM
Thursday: 7:00 AM - 5:00 PM
Friday: 7:00 AM - 5:00 PM
Saturday: 8:00 AM - 6:00 PM
Sunday: 8:00 AM - 6:00 PM","2025-10-21T15:00:00Z","Amsterdam Oost","17.0","1"
"Motion Coffee","4.4","266","coffee_shop","https://maps.google.com/?cid=4765669746701620286&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Eerste Van Swindenstraat 547, 1093 LC Amsterdam, Netherlands","52.3633939","4.930052","Monday: 8:30 AM - 5:00 PM
Tuesday: 8:30 AM - 5:00 PM
Wednesday: 8:30 AM - 5:00 PM
Thursday: 8:30 AM - 5:00 PM
Friday: 8:30 AM - 5:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 10:00 AM - 5:00 PM","2025-10-21T15:00:00Z","Amsterdam Oost","17.0","1"
"Café Kuijper","4.5","909","pub","https://maps.google.com/?cid=8669336951454278581&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Linnaeusstraat 79, 1093 EK Amsterdam, Netherlands","52.359885999999996","4.925751399999999","Monday: 11:00 AM - 1:00 AM
Tuesday: 11:00 AM - 1:00 AM
Wednesday: 11:00 AM - 1:00 AM
Thursday: 11:00 AM - 1:00 AM
Friday: 11:00 AM - 3:00 AM
Saturday: 11:00 AM - 3:00 AM
Sunday: 11:00 AM - 1:00 AM","2025-10-21T23:00:00Z","Amsterdam Oost","1.0","0"
"Bar Botanique","4.3","2648","restaurant","https://maps.google.com/?cid=1434105402977909357&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Eerste Van Swindenstraat 581, 1093 LC Amsterdam, Netherlands","52.363422","4.930292199999999","Monday: 8:30 AM - 12:00 AM
Tuesday: 8:30 AM - 12:00 AM
Wednesday: 8:30 AM - 12:00 AM
Thursday: 8:30 AM - 1:00 AM
Friday: 8:30 AM - 2:00 AM
Saturday: 9:00 AM - 2:00 AM
Sunday: 9:00 AM - 12:00 AM","2025-10-21T22:00:00Z","Amsterdam Oost","0.0","0"
"Coffee Company.","4.2","544","coffee_shop","https://maps.google.com/?cid=13256589724402703118&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Javaplein 14, 1094 HW Amsterdam, Netherlands","52.364119699999996","4.9392271","Monday: 7:30 AM - 7:00 PM
Tuesday: 7:30 AM - 7:00 PM
Wednesday: 7:30 AM - 7:00 PM
Thursday: 7:30 AM - 7:00 PM
Friday: 7:30 AM - 7:00 PM
Saturday: 8:30 AM - 7:00 PM
Sunday: 8:30 AM - 7:00 PM","2025-10-21T17:00:00Z","Amsterdam Oost","19.0","1"
"Coffee Company.","4.3","243","coffee_shop","https://maps.google.com/?cid=13524333896700434976&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Middenweg 32, 1097 BP Amsterdam, Netherlands","52.3543552","4.9293689999999994","Monday: 7:30 AM - 6:00 PM
Tuesday: 7:30 AM - 6:00 PM
Wednesday: 7:30 AM - 6:00 PM
Thursday: 7:30 AM - 6:00 PM
Friday: 7:30 AM - 6:00 PM
Saturday: 8:30 AM - 6:00 PM
Sunday: 8:30 AM - 6:00 PM","2025-10-21T16:00:00Z","Amsterdam Oost","18.0","1"
"Hagen Espresso Bar (Hagen Middenweg)","4.6","24","cafe","https://maps.google.com/?cid=11881075694715726623&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Middenweg 59, 1098 AE Amsterdam, Netherlands","52.353792399999996","4.9309974","Monday: 7:30 AM - 6:00 PM
Tuesday: 7:30 AM - 6:00 PM
Wednesday: 7:30 AM - 6:00 PM
Thursday: 7:30 AM - 6:00 PM
Friday: 7:30 AM - 6:00 PM
Saturday: 8:30 AM - 6:00 PM
Sunday: 8:30 AM - 6:00 PM","2025-10-21T16:00:00Z","Amsterdam Oost","18.0","1"
"Viet Drip Coffee","4.9","35","coffee_shop","https://maps.google.com/?cid=10459110695794657345&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Oosterpark, 1012AA Amsterdam, Netherlands","52.360406999999995","4.9184237","Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: Closed
Saturday: 11:00 AM - 5:00 PM
Sunday: 11:00 AM - 5:00 PM","","Amsterdam Oost","","1"
"Louie Louie","4.4","2371","restaurant","https://maps.google.com/?cid=6146580831790851966&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Linnaeusstraat 11A, 1093 TR Amsterdam, Netherlands","52.3630521","4.9238802999999995","Monday: 11:00 AM - 12:00 AM
Tuesday: 11:00 AM - 12:00 AM
Wednesday: 11:00 AM - 12:00 AM
Thursday: 10:00 AM - 1:00 AM
Friday: 10:00 AM - 2:00 AM
Saturday: 9:00 AM - 2:00 AM
Sunday: 9:00 AM - 12:00 AM","2025-10-21T22:00:00Z","Amsterdam Oost","0.0","0"
"BLUEY'S Coffee & Kitchen","4.5","259","brunch_restaurant","https://maps.google.com/?cid=14879791392346993108&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Eef Kamerbeekstraat 182, 1095 MP Amsterdam, Netherlands","52.3733928","4.9640642","Monday: 9:00 AM - 5:00 PM
Tuesday: 9:00 AM - 5:00 PM
Wednesday: 9:00 AM - 5:00 PM
Thursday: 9:00 AM - 5:00 PM
Friday: 9:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 10:00 AM - 5:00 PM","2025-10-21T15:00:00Z","Amsterdam Oost","17.0","1"
"Bapa Collective","4.9","52","coffee_shop","https://maps.google.com/?cid=2084258102284353964&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Sumatrastraat 70h, 1094 NH Amsterdam, Netherlands","52.3624095","4.9358854999999995","Monday: Closed
Tuesday: Closed
Wednesday: 8:00 AM - 4:00 PM
Thursday: 8:00 AM - 4:00 PM
Friday: 8:00 AM - 4:00 PM
Saturday: 9:00 AM - 4:00 PM
Sunday: 9:00 AM - 4:00 PM","","Amsterdam Oost","","1"
"Qahwa d`Or","4.7","52","coffee_shop","https://maps.google.com/?cid=7902740157955231299&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Javaplein 27A, 1095 CJ Amsterdam, Netherlands","52.3634472","4.9402935","Monday: Closed
Tuesday: 9:00 AM - 6:00 PM
Wednesday: 9:00 AM - 6:00 PM
Thursday: 9:00 AM - 6:00 PM
Friday: 9:00 AM - 6:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 9:00 AM - 6:00 PM","2025-10-21T16:00:00Z","Amsterdam Oost","18.0","1"
"Bam Boa","4.5","1462","restaurant","https://maps.google.com/?cid=12760069925251746023&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Weesperzijde 135, 1091 ES Amsterdam, Netherlands","52.3496664","4.912773","Monday: 9:00 AM - 12:00 AM
Tuesday: 9:00 AM - 12:00 AM
Wednesday: 9:00 AM - 12:00 AM
Thursday: 9:00 AM - 12:00 AM
Friday: 9:00 AM - 12:00 AM
Saturday: 9:00 AM - 12:00 AM
Sunday: 9:00 AM - 12:00 AM","2025-10-21T22:00:00Z","Amsterdam Oost","0.0","0"
"Cafecito","3.8","82","coffee_shop","https://maps.google.com/?cid=18251497126192449908&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Linnaeusstraat 114, 1092 GN Amsterdam, Netherlands","52.3554137","4.9278482","Monday: 7:00 AM - 7:00 PM
Tuesday: 7:00 AM - 7:00 PM
Wednesday: 7:00 AM - 7:00 PM
Thursday: 7:00 AM - 7:00 PM
Friday: 7:00 AM - 9:00 PM
Saturday: 8:00 AM - 9:00 PM
Sunday: 8:00 AM - 9:00 PM","2025-10-21T17:00:00Z","Amsterdam Oost","19.0","1"
"Barmhartig Koffie","4.7","277","coffee_shop","https://maps.google.com/?cid=8007834723323404591&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Veemkade 1288, 1019 CZ Amsterdam, Netherlands","52.374092","4.938664999999999","Monday: 8:00 AM - 3:00 PM
Tuesday: 8:00 AM - 3:00 PM
Wednesday: 8:00 AM - 3:00 PM
Thursday: 8:00 AM - 3:00 PM
Friday: 8:00 AM - 3:00 PM
Saturday: 8:30 AM - 3:00 PM
Sunday: 9:00 AM - 3:00 PM","","Amsterdam Oost","","1"
"Drovers Dog Atjehstraat","4.6","757","restaurant","https://maps.google.com/?cid=14626913248682720632&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","62, Eerste Atjehstraat, 1094 KP Amsterdam, Netherlands","52.3625098","4.9348415999999995","Monday: Closed
Tuesday: Closed
Wednesday: 10:00 AM - 4:00 PM
Thursday: 10:00 AM - 4:00 PM
Friday: 10:00 AM - 4:00 PM
Saturday: 10:00 AM - 5:00 PM
Sunday: 10:00 AM - 5:00 PM","","Amsterdam Oost","","1"
"Café Maxwell","4.3","1047","restaurant","https://maps.google.com/?cid=1042882110841954123&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Beukenplein 27, 1092 BB Amsterdam, Netherlands","52.356801999999995","4.9186499999999995","Monday: 11:00 AM - 12:00 AM
Tuesday: 11:00 AM - 12:00 AM
Wednesday: 11:00 AM - 12:00 AM
Thursday: 11:00 AM - 1:00 AM
Friday: 11:00 AM - 2:00 AM
Saturday: 11:00 AM - 2:00 AM
Sunday: 11:00 AM - 10:00 PM","2025-10-21T22:00:00Z","Amsterdam Oost","0.0","0"
"Morjoy to-go","5.0","189","coffee_shop","https://maps.google.com/?cid=7803152365379721455&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Flevopark, 1095 KH Amsterdam, Netherlands","52.3589334","4.9489674","Monday: Closed
Tuesday: Closed
Wednesday: 9:30 AM - 4:00 PM
Thursday: Closed
Friday: 9:00 AM - 4:00 PM
Saturday: 9:30 AM - 5:00 PM
Sunday: 9:30 AM - 5:00 PM","","Amsterdam Oost","","1"
"De Huismeesters","4.9","16","coffee_shop","https://maps.google.com/?cid=17472101391855533826&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","H.J.E. Wenckebachweg 210, 1096 AS Amsterdam, Netherlands","52.336273399999996","4.9376381","Monday: 8:30 AM - 5:00 PM
Tuesday: 8:30 AM - 5:00 PM
Wednesday: 8:30 AM - 5:00 PM
Thursday: 8:30 AM - 5:00 PM
Friday: 8:30 AM - 5:00 PM
Saturday: Closed
Sunday: Closed","2025-10-21T15:00:00Z","Amsterdam Oost","17.0","1"
"Café - Koffiehuis Nieuwland","4.5","59","cafe","https://maps.google.com/?cid=10965597840241787887&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Pieter Nieuwlandstraat 33, 1093 XK Amsterdam, Netherlands","52.3619047","4.9284129","Monday: 10:00 AM - 1:00 AM
Tuesday: 10:00 AM - 1:00 AM
Wednesday: 10:00 AM - 1:00 AM
Thursday: 10:00 AM - 1:00 AM
Friday: 10:00 AM - 3:00 AM
Saturday: 10:00 AM - 3:00 AM
Sunday: 11:00 AM - 1:00 AM","2025-10-21T23:00:00Z","Amsterdam Oost","1.0","0"
"Cannacenter Best Friends - Oost","4.4","452","store","https://maps.google.com/?cid=2874323470161124556&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Niasstraat 1, 1095 TS Amsterdam, Netherlands","52.365119899999996","4.9396933999999995","Monday: 7:00 AM - 1:00 AM
Tuesday: 7:00 AM - 1:00 AM
Wednesday: 7:00 AM - 1:00 AM
Thursday: 7:00 AM - 1:00 AM
Friday: 7:00 AM - 1:00 AM
Saturday: 7:00 AM - 1:00 AM
Sunday: 7:00 AM - 1:00 AM","2025-10-21T23:00:00Z","Amsterdam Oost","1.0","0"
"JōKi","5.0","112","coffee_shop","https://maps.google.com/?cid=2862114062873857760&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Cruquiusweg 89F, 1019 AG Amsterdam, Netherlands","52.369028","4.9533188","Monday: 8:30 AM - 4:00 PM
Tuesday: 8:30 AM - 4:00 PM
Wednesday: 8:30 AM - 4:00 PM
Thursday: 8:30 AM - 4:00 PM
Friday: 8:30 AM - 4:00 PM
Saturday: 9:00 AM - 4:00 PM
Sunday: 9:00 AM - 4:00 PM","","Amsterdam Oost","","1"
"Café ""De Nieuwe Stek""","4.7","71","cafe","https://maps.google.com/?cid=2689260214798527434&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Dapperstraat 92-D, 1093 BZ Amsterdam, Netherlands","52.361010099999994","4.9283516","Monday: 10:00 AM - 1:00 AM
Tuesday: 10:00 AM - 1:00 AM
Wednesday: 10:00 AM - 1:00 AM
Thursday: 10:00 AM - 1:00 AM
Friday: 10:00 AM - 3:00 AM
Saturday: 10:00 AM - 3:00 AM
Sunday: 2:00 PM - 1:00 AM","2025-10-21T23:00:00Z","Amsterdam Oost","1.0","0"
"Café Ko by Barista Concepts","4.3","18","cafe","https://maps.google.com/?cid=1412788470785612720&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Rhijnspoorplein 2, 1091 GM Amsterdam, Netherlands","52.35973990000001","4.9083353999999995","Monday: 8:00 AM - 7:00 PM
Tuesday: 8:00 AM - 7:00 PM
Wednesday: 8:00 AM - 7:00 PM
Thursday: 8:00 AM - 7:00 PM
Friday: 8:00 AM - 7:00 PM
Saturday: Closed
Sunday: Closed","2025-10-21T17:00:00Z","Amsterdam Oost","19.0","1"
"coffeecompany","4.2","415","coffee_shop","https://maps.google.com/?cid=6033086750901908076&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Wibautstraat 7, 1091 GH Amsterdam, Netherlands","52.3580213","4.9103324","Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 9:00 AM - 6:00 PM","2025-10-21T16:00:00Z","Amsterdam Oost","18.0","1"
"The 5th | Amsterdam Oost","4.4","107","pub","https://maps.google.com/?cid=12671406924734755920&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Timorplein 21, 1094 CC Amsterdam, Netherlands","52.365379999999995","4.9354587","Monday: 10:30 AM - 11:00 PM
Tuesday: 10:30 AM - 11:00 PM
Wednesday: 10:30 AM - 11:00 PM
Thursday: 10:30 AM - 11:00 PM
Friday: 8:00 AM - 12:00 AM
Saturday: 8:00 AM - 12:00 AM
Sunday: 8:00 AM - 11:00 PM","2025-10-21T21:00:00Z","Amsterdam Oost","23.0","1"
"Blend Coffee & Wine","4.0","398","pub","https://maps.google.com/?cid=6347607364668585641&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Oranje-Vrijstaatplein 40, 1093 NG Amsterdam, Netherlands","52.3565034","4.9302914","Monday: 10:00 AM - 7:00 PM
Tuesday: 10:00 AM - 7:00 PM
Wednesday: 10:00 AM - 7:00 PM
Thursday: 10:00 AM - 7:00 PM
Friday: 10:00 AM - 7:00 PM
Saturday: 10:00 AM - 7:00 PM
Sunday: 11:00 AM - 7:00 PM","2025-10-21T17:00:00Z","Amsterdam Oost","19.0","1"
"Benji's","4.4","1355","restaurant","https://maps.google.com/?cid=16662364151894993811&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Wibautstraat 196, 1091 GS Amsterdam, Netherlands","52.352363499999996","4.9127833999999995","Monday: 8:00 AM - 4:00 PM
Tuesday: 8:00 AM - 4:00 PM
Wednesday: 8:00 AM - 4:00 PM
Thursday: 8:00 AM - 4:00 PM
Friday: 8:00 AM - 4:00 PM
Saturday: 9:00 AM - 4:00 PM
Sunday: 9:00 AM - 4:00 PM","","Amsterdam Oost","","1"
"Coffeeshop Eastwood","4.2","250","store","https://maps.google.com/?cid=12449232290831820849&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Pieter Vlamingstraat 286, 1093 DK Amsterdam, Netherlands","52.3651614","4.9279763999999995","Monday: 7:00 AM - 1:00 AM
Tuesday: 7:00 AM - 1:00 AM
Wednesday: 7:00 AM - 1:00 AM
Thursday: 7:00 AM - 1:00 AM
Friday: 7:00 AM - 1:00 AM
Saturday: 7:00 AM - 1:00 AM
Sunday: 7:00 AM - 1:00 AM","2025-10-21T23:00:00Z","Amsterdam Oost","1.0","0"
"Café Jansen Bajeskwartier","4.5","97","restaurant","https://maps.google.com/?cid=6748391150205154632&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","H.J.E. Wenckebachweg 10, 1096 DC Amsterdam, Netherlands","52.336963999999995","4.9261598","Monday: 7:00 AM - 3:00 PM
Tuesday: 7:00 AM - 12:00 AM
Wednesday: 7:00 AM - 12:00 AM
Thursday: 7:00 AM - 12:00 AM
Friday: 7:00 AM - 12:00 AM
Saturday: 7:00 AM - 12:00 AM
Sunday: 7:00 AM - 3:00 PM","2025-10-21T22:00:00Z","Amsterdam Oost","0.0","0"
